question_id,question_type,source_types,expected_doc_ids,n_unique_cands,rrf_pool_size,hit@10,rank@10,hit@20,rank@20,hit@30,rank@30,hit@40,rank@40,hit@50,rank@50,hit@60,rank@60,hit@70,rank@70,hit@80,rank@80,hit@90,rank@90,hit@100,rank@100,hit@120,rank@120,hit@150,rank@150,hit@180,rank@180,hit@200,rank@200,hit@500,rank@500,hit@750,rank@750,hit@1000,rank@1000
qst_0439,completeness,confluence,dsid_4e016427a93c49ffadd31fcdc1dca792|dsid_d3edd63b9ec54523ad12bd9be3d7e996|dsid_faf3246a6ce845e6b5df0ae52f439399|dsid_bf7e79dc1331447598c4eebdc5d2897d|dsid_a277ed2dc74c4bad82bc71b534b6356f,9407,9407,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
qst_0440,completeness,confluence,dsid_385fd2388669469e87964b25d6428871|dsid_50f47a9662ea40858feb7bd975071c96|dsid_03042cec7a2344769bca5a624091092e|dsid_b96ce0f550a9437e902636a7628160ca|dsid_eba5d122d7244ffbb6c20a2487aa1017|dsid_dd0fe40a2c71489793d566e46e95bb93,8741,8741,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
qst_0441,completeness,confluence,dsid_4bb945f3de9b4f6aa834d2941fae625f|dsid_89889daf6b89426ca90049f313d4324f|dsid_e2327ad35ceb466489dad854770739bf|dsid_871b6712caf44f8bbfea4d8a15e436b6|dsid_80e095c2dc1745af86b80d24e27a9857|dsid_7f6bde5cefa543a7b1943ffaf5a8a9f1,9231,9231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0442,completeness,confluence,dsid_319db001cae246bbbb16f441b64d9b82|dsid_eca097630e444b2d8e30da4b08fcbc4e|dsid_2ee4c1a35c5f4dba9b49efd3e97dd265|dsid_2db615f2f6f14cbfae67c62b3c976b27|dsid_914d75cb27ee4a06b3f69e445d715ab4|dsid_81a7e3e0204d4c6984e0a503d5423314|dsid_bf7e0df04c8748458b5515c864c48609|dsid_190d9732b59b411d8a6bcc59fd61b309,9697,9697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0443,completeness,fireflies|gmail|slack,dsid_3a052bc2335c4211923e8220c7f3c2fa|dsid_18b209d55ea04c16b687b468e4e5f2e6|dsid_9b826592387b47b29b25018823296577|dsid_a5cec1a368344e6fa3884ad47cd7d175|dsid_ccc31ea69f9d45e68b803d2a8c6c655f,9614,9614,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7
qst_0444,completeness,confluence,dsid_117e5a150aa94adc86295786bd6b7843|dsid_5cde26f232454906879617dab1800fae|dsid_92d0d471ddc941288bcb51b3ded6ec36|dsid_d8d194e311b9482cb38c61134b6d26fa|dsid_40471ba4cd3b430eab3ac0877eef0972|dsid_2ad75f27c36b492f847d5b9c63492e4b,9285,9285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0445,completeness,confluence,dsid_2b7848a8491749f8b9b9a8c13f78445f|dsid_cb0d800639e84d68ae035596c7f6f1f8|dsid_a54a2f8553804d34986f42a49907b9d0|dsid_e82eadf0700f4e6db8eecc460c4cac44|dsid_32c5e7ca0e2e4eadac78b01a35cfed7a|dsid_04e98bd61eac4ec89e3fc13c38de1b8e|dsid_2ce9ae40d5d347c1add2b31c4d5a8c3c|dsid_2dab968306594149a14ef27b2a1641d1,9263,9263,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
qst_0446,completeness,confluence|fireflies|gmail|jira|slack,dsid_312eed72d5d04d27a52717f94e178341|dsid_f97baf7b89b34cac9fc2fcde251a2502|dsid_1507ad6f9a704d4fb86aac359ade8c51|dsid_e0cd6ae5755943258ef361ce2a1c0295|dsid_b43656ed184842b8a54c51137141d3cc,8314,8314,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3
qst_0447,completeness,confluence,dsid_452dc45d76754cbca8a3674170599633|dsid_e5fe3fd0cf444668a64970ec00818f46|dsid_ac2fdba09cc24cd98ba60f5da114780c|dsid_8c3d5e26a1c841199d3bcd7aea5d495e|dsid_6807c651b55546559733c7c6f8dc133d|dsid_5d509e588f994166a2ccc6e39cbf6cb5,9413,9413,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
qst_0448,completeness,gmail|google_drive|jira|slack,dsid_e91e68b31a6f4935b87d6f74dd07e1f6|dsid_b793b06789ae4147884e94681c6beae1|dsid_6933f9241ef140da9d3bf98be52be867|dsid_b72bd7e0c91a4f8c9d9a13daf6ff3d28|dsid_84ec014ad9f14f1481b45484da41181a|dsid_67a8c3300752435296938175e9a1daf5|dsid_5f0ab47fe8de47a89bb6668f8722becf,8720,8720,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,103,1,103,1,103,1,103,1,389,1,389,1,389
qst_0449,completeness,jira,dsid_8dff963a50774cdd84131d9ae5e4f4f3|dsid_5cf1a6657f1848968b2fd154066950ae|dsid_97992c0043184c7b9c10ed2106482ae1|dsid_e17e3ec88d4947bbb53c8190ccc90c54|dsid_19354d85a1d14a469274135ccb314a20|dsid_cc49c932507c42959ba9e4824f0d6b7f,9537,9537,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10
qst_0450,completeness,fireflies,dsid_c875ada2f9164277aa9500daa4753c68|dsid_3fa62946c32f47a489cf4aa2c4fc578b|dsid_51bac931bc704d7cb04438c33a2938da|dsid_85045318e1fd484b8a6ad5d724dd6e7c|dsid_5013219e53bb483cb9244fc16828d88c|dsid_7203cedfce0f4a149573d79592022d9f|dsid_3c9fe2220c204f13b878bd7d3a168f91|dsid_c637bbc9afd344e6aebde62826284a06,8796,8796,0,,0,,0,,1,34,1,34,1,34,1,34,1,34,1,34,1,34,1,34,1,34,1,34,1,34,1,34,1,524,1,524
qst_0451,miscellaneous,slack,dsid_c91a34ed8dcb44aeacf7713c5aab8dea,9813,9813,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
qst_0452,miscellaneous,google_drive,dsid_6279854275e44cce9115af8286fdf38b,9302,9302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0453,miscellaneous,google_drive,dsid_a8a5eac6e7a243319426769963506277,9425,9425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0454,miscellaneous,jira,dsid_0fa69b4e576f417ab759af8e33cb049f,9610,9610,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0455,miscellaneous,slack,dsid_a5503307a8bc45d1b2155968543598df,9697,9697,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
qst_0456,miscellaneous,slack,dsid_2d829921c58b4e3db4be1d60fc0ceb3a,9655,9655,0,,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14,1,14
qst_0457,miscellaneous,confluence,dsid_bb14e2f3925b4e27829c4f3c1aea3af1,9720,9720,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0458,miscellaneous,confluence,dsid_8cb8070d41604b67901e60da07713d92,9642,9642,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
qst_0459,miscellaneous,slack,dsid_bb6f267d73a64a1b947a524dd602daa0,9617,9617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0460,miscellaneous,fireflies,dsid_2c9dcc3afa3249f39c725884e5be5c72,8917,8917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0461,miscellaneous,google_drive,dsid_22b0987227cd4fdb94d67e5a62bbde40,9540,9540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0462,miscellaneous,jira,dsid_df79433aa56c489d93efd96e27dc1fc8,9700,9700,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0463,miscellaneous,slack,dsid_d1d341864dcf4af9877d3dcd91e448bc,9042,9042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0464,miscellaneous,slack,dsid_199789e68ef741bca44a24d535ed6c00,9411,9411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0465,miscellaneous,slack,dsid_0714b09be5344489884cc5ee734e5f25,9781,9781,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0466,miscellaneous,slack,dsid_70fffe7de6d545bcbbc47b448b17164d,8832,8832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0467,miscellaneous,github,dsid_514b8181941d47cb85e460c68e9d30a2,9399,9399,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0468,miscellaneous,slack,dsid_3e0b3c67d6d647c185afb1c7633ac292,9727,9727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0469,miscellaneous,confluence,dsid_c1a652436b2e4c949f5de9f5da227cd7,9592,9592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0470,miscellaneous,fireflies,dsid_aea4790d4bcc45859208d7d705f682a1,9010,9010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0471,high_level,,,9845,9845,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0472,high_level,,,9092,9092,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0473,high_level,,,9152,9152,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0474,high_level,,,9778,9778,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0475,high_level,,,9469,9469,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0476,high_level,,,9378,9378,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0477,high_level,,,9892,9892,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0478,high_level,,,9883,9883,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0479,high_level,,,9555,9555,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0480,high_level,,,9505,9505,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0481,info_not_found,,,9624,9624,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0482,info_not_found,,,7710,7710,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0483,info_not_found,,,9379,9379,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0484,info_not_found,,,9125,9125,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0485,info_not_found,,,9488,9488,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0486,info_not_found,,,9101,9101,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0487,info_not_found,,,8525,8525,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0488,info_not_found,,,9219,9219,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0489,info_not_found,,,9665,9665,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0490,info_not_found,,,8890,8890,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0491,info_not_found,,,9027,9027,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0492,info_not_found,,,8923,8923,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0493,info_not_found,,,8654,8654,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0494,info_not_found,,,8796,8796,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0495,info_not_found,,,9334,9334,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0496,info_not_found,,,9351,9351,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0497,info_not_found,,,9428,9428,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0498,info_not_found,,,9129,9129,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0499,info_not_found,,,9345,9345,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0500,info_not_found,,,9566,9566,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
